,Compresión Simple (Pa),Cohesión (Pa),Ángulo de Fricción (Grados),Módulo de Young,Textura,Nombre
4465,139584037.12,28886345.76,39.11,224432.94,Detrítica,Arenisca
4466,217171400.97,48161961.81,43.65,400631.36,Intermedia-Gruesa,Granito
4467,160488540.74,23195224.49,48.36,362288.47,Intermedia-Gruesa,Granito
4468,232714254.48,23328832.9,53.04,884718.66,Porfídica,Basalto
4469,204430247.41,30186848.42,39.16,406432.2,Fanerítica,Gabro
4470,217489043.69,7753391.6,52.78,131406.18,Intermedia-Gruesa,Granito
4471,176189823.02,34635495.3,49.13,731890.37,Porfídica,Basalto
4472,156158674.42,17959913.5,50.35,325729.9,Intermedia-Gruesa,Granito
4473,232919592.13,29991700.14,38.14,276974.31,Fanerítica,Gabro
4474,88908892.05,30608491.52,33.6,284825.33,Detrítica,Arenisca
4475,199971727.78,36274801.77,52.68,233838.44,Intermedia-Gruesa,Granito
4476,154476518.24,43287375.75,60.14,304520.34,Intermedia-Gruesa,Granito
4477,141166266.11,54311826.25,50.7,299030.64,Porfídica,Basalto
4478,263424776.62,30091447.13,36.61,274815.34,Fanerítica,Gabro
4479,210590435.74,30605170.72,32.77,35393.79,Fanerítica,Gabro
4480,237482536.35,23347162.53,51.44,897058.74,Porfídica,Basalto
4481,290901118.55,30797681.68,35.39,122758.25,Fanerítica,Gabro
4482,163814534.55,53006580.04,49.31,392522.58,Porfídica,Basalto
4483,151428981.14,23989187.26,35.98,330951.15,Afanítica,Andesita
4484,205026957.23,24384247.03,48.28,234201.62,Intermedia-Gruesa,Granito
4485,282222381.27,29552787.29,35.51,543828.39,Fanerítica,Gabro
4486,102994839.05,31792460.41,31.52,643168.59,Detrítica,Arenisca
4487,62162364.8,19213271.2,52.13,433208.57,Detrítica,Arenisca
4488,164651539.83,-15576826.34,49.94,944206.51,Porfídica,Basalto
4489,176946016.49,46716597.66,49.28,450322.31,Porfídica,Basalto
4490,65844701.21,17496576.88,36.74,365655.71,Detrítica,Arenisca
4491,183408334.78,29842776.24,51.47,980782.45,Porfídica,Basalto
4492,153307156.53,20367839.04,35.86,277914.45,Detrítica,Arenisca
4493,266658122.19,31777710.31,50.0,412534.98,Afanítica,Andesita
4494,156749457.34,42647062.43,51.77,206100.41,Intermedia-Gruesa,Granito
4495,261280291.45,28517573.69,38.37,761231.49,Fanerítica,Gabro
4496,248326266.94,22471798.2,41.72,331382.82,Afanítica,Andesita
4497,297030215.71,29708465.09,47.01,347111.96,Afanítica,Andesita
4498,213220918.66,30286980.95,37.42,275261.59,Fanerítica,Gabro
4499,113773818.52,27922264.32,32.42,453348.31,Detrítica,Arenisca
4500,292161429.68,29918449.21,36.55,352595.24,Fanerítica,Gabro
4501,158756684.17,19926789.39,48.11,292269.16,Intermedia-Gruesa,Granito
4502,248262029.75,29913923.22,45.8,334382.65,Afanítica,Andesita
4503,183294730.74,46096307.82,50.47,162168.61,Intermedia-Gruesa,Granito
4504,237168564.09,65079101.2,55.47,578891.17,Porfídica,Basalto
4505,279596259.6,16391280.88,44.07,305386.11,Afanítica,Andesita
4506,163008360.22,7433769.72,48.73,500683.5,Porfídica,Basalto
4507,84185940.19,18974590.44,40.35,-302326.14,Detrítica,Arenisca
4508,86630423.98,31738569.87,36.62,567189.72,Detrítica,Arenisca
4509,343422040.16,23621225.14,43.93,358792.05,Afanítica,Andesita
4510,196163965.0,71090832.71,57.13,425297.1,Intermedia-Gruesa,Granito
4511,236364531.68,31915289.45,37.68,290758.72,Fanerítica,Gabro
4512,136049962.56,27812744.32,52.78,570598.95,Detrítica,Arenisca
4513,154770315.0,15066132.95,65.43,748948.29,Detrítica,Arenisca
4514,257537446.74,28659852.01,24.64,208851.95,Fanerítica,Gabro
4515,190180817.27,21181894.87,44.94,530067.59,Intermedia-Gruesa,Granito
4516,162978842.33,25416195.44,52.2,662675.82,Porfídica,Basalto
4517,172996873.23,-2521672.18,45.8,196917.72,Intermedia-Gruesa,Granito
4518,25610945.18,25418336.8,33.18,-57303.47,Detrítica,Arenisca
4519,273092190.18,30737047.07,34.05,254217.57,Fanerítica,Gabro
4520,318378929.91,24023350.35,51.7,325904.99,Afanítica,Andesita
4521,113181550.12,19051622.38,35.6,292571.99,Detrítica,Arenisca
4522,280488488.83,32839923.37,49.25,310229.71,Afanítica,Andesita
4523,205622783.79,28461454.21,32.92,60004.05,Fanerítica,Gabro
4524,240722855.91,28331970.33,36.26,437152.15,Fanerítica,Gabro
4525,205087821.59,29437225.88,38.74,220300.19,Fanerítica,Gabro
4526,187635802.47,27018942.33,44.08,1123892.05,Intermedia-Gruesa,Granito
4527,304006160.77,28636483.25,34.39,534513.47,Fanerítica,Gabro
4528,151792957.63,29911479.65,37.21,-157647.36,Fanerítica,Gabro
4529,202895677.66,22861488.46,58.56,558143.98,Intermedia-Gruesa,Granito
4530,222418327.18,37229181.98,44.77,318809.78,Afanítica,Andesita
4531,130083870.99,9280109.93,52.92,677574.29,Detrítica,Arenisca
4532,292308780.89,29523795.36,33.15,199947.71,Fanerítica,Gabro
4533,228045678.84,44460467.86,48.19,607849.62,Porfídica,Basalto
4534,279920600.08,32373372.51,54.66,321935.88,Afanítica,Andesita
4535,230538744.65,29452948.93,55.85,597139.67,Porfídica,Basalto
4536,353269477.44,23485230.86,44.17,360132.76,Afanítica,Andesita
4537,277384310.54,30796364.56,36.88,550476.52,Fanerítica,Gabro
4538,127457032.48,78048407.11,52.86,-96469.47,Porfídica,Basalto
4539,215875147.1,25881389.47,52.57,621222.05,Porfídica,Basalto
4540,86545863.47,25326145.07,23.09,635364.57,Detrítica,Arenisca
4541,82348387.58,15894546.93,43.55,-21374.41,Detrítica,Arenisca
4542,331386483.06,21337290.37,41.04,311876.72,Afanítica,Andesita
4543,218598908.63,13264494.02,47.83,-25574.28,Intermedia-Gruesa,Granito
4544,234100255.06,31507202.27,32.03,341409.04,Fanerítica,Gabro
4545,229341388.93,45357732.43,53.58,1433833.42,Porfídica,Basalto
4546,164852316.16,36783199.82,44.7,293762.84,Afanítica,Andesita
4547,172692010.12,25076238.91,40.78,304851.3,Afanítica,Andesita
4548,255907718.45,29998281.69,33.86,1037173.25,Fanerítica,Gabro
4549,245996729.21,43080784.55,53.96,456101.8,Intermedia-Gruesa,Granito
4550,209138398.46,28433360.31,53.66,541106.0,Intermedia-Gruesa,Granito
4551,187700434.49,33610414.93,53.63,381564.14,Intermedia-Gruesa,Granito
4552,84152644.08,984831.2,30.86,71569.56,Detrítica,Arenisca
4553,154325319.98,9475654.85,37.22,688497.6,Detrítica,Arenisca
4554,249007478.47,31445787.76,29.1,674208.46,Fanerítica,Gabro
4555,215354139.85,66542447.89,33.9,919274.26,Intermedia-Gruesa,Granito
4556,202523712.78,51907510.48,50.67,297427.98,Intermedia-Gruesa,Granito
4557,71282923.17,10561904.75,46.15,286951.01,Detrítica,Arenisca
4558,317129543.15,33309192.83,46.25,358368.84,Afanítica,Andesita
4559,159269076.51,75877188.06,52.61,588381.77,Porfídica,Basalto
4560,179958191.63,32073226.65,43.29,518331.03,Intermedia-Gruesa,Granito
4561,148402966.51,41339655.55,51.8,339087.93,Afanítica,Andesita
4562,158178218.39,28582833.25,52.79,756649.53,Porfídica,Basalto
4563,170792841.55,29479389.46,39.79,306651.01,Fanerítica,Gabro
4564,224072792.0,29884383.65,32.37,232435.26,Fanerítica,Gabro
4565,147844993.45,53296889.5,49.28,1202030.74,Porfídica,Basalto
4566,118341345.47,18409144.55,38.59,-269890.83,Detrítica,Arenisca
4567,359669738.96,29392083.86,49.18,355867.38,Afanítica,Andesita
4568,199138967.29,40640805.37,58.36,719762.26,Intermedia-Gruesa,Granito
4569,345449479.46,28661623.74,49.18,407446.94,Afanítica,Andesita
4570,205563021.41,5589332.06,55.46,938282.48,Intermedia-Gruesa,Granito
4571,144720663.93,38193105.46,46.39,777349.7,Porfídica,Basalto
4572,186772777.3,41454699.91,48.58,1183841.36,Porfídica,Basalto
4573,102253383.25,13752448.37,51.24,329914.65,Detrítica,Arenisca
4574,222398683.42,29137837.44,33.63,278128.05,Fanerítica,Gabro
4575,241672948.82,30253353.05,36.97,226049.03,Fanerítica,Gabro
4576,291864102.61,31059772.4,42.0,332256.35,Afanítica,Andesita
4577,207121918.04,55827677.19,47.94,964231.97,Intermedia-Gruesa,Granito
4578,161128408.87,28321014.68,29.96,296005.38,Detrítica,Arenisca
4579,323281580.39,22935891.85,47.46,386921.48,Afanítica,Andesita
4580,201084075.09,17518330.12,46.1,725697.25,Intermedia-Gruesa,Granito
4581,298086485.44,30071405.57,30.57,532263.32,Fanerítica,Gabro
4582,306268721.26,28544258.19,46.27,255115.47,Afanítica,Andesita
4583,160487301.65,40387251.19,51.77,786989.38,Porfídica,Basalto
4584,134830204.02,60981302.04,55.3,673380.23,Porfídica,Basalto
4585,142775975.56,26790352.15,28.18,180767.08,Detrítica,Arenisca
4586,252853291.87,-29197526.62,47.37,784589.81,Porfídica,Basalto
4587,287117586.69,31077618.4,34.5,-66841.92,Fanerítica,Gabro
4588,278000432.26,29027421.31,35.65,377407.65,Fanerítica,Gabro
4589,216718861.22,48686540.02,62.49,354226.57,Intermedia-Gruesa,Granito
4590,117143832.68,26203051.54,37.18,595231.91,Detrítica,Arenisca
4591,250522968.81,19882616.23,38.58,323760.49,Afanítica,Andesita
4592,28651198.01,34670589.91,34.01,321050.66,Detrítica,Arenisca
4593,250536060.6,30710146.82,36.55,484898.32,Fanerítica,Gabro
4594,226750907.12,69564027.59,45.27,342337.85,Intermedia-Gruesa,Granito
4595,249050338.26,29088864.15,32.71,705298.62,Fanerítica,Gabro
4596,261506510.05,28473702.7,40.59,371897.91,Afanítica,Andesita
4597,162334350.46,19522605.09,49.37,363008.72,Porfídica,Basalto
4598,249764591.12,61189296.63,52.93,787493.8,Porfídica,Basalto
4599,276046336.6,30170725.74,29.92,365448.74,Fanerítica,Gabro
4600,125454527.38,51586485.36,48.7,158586.51,Porfídica,Basalto
4601,317651697.07,29629870.65,35.77,540514.18,Fanerítica,Gabro
4602,312872395.31,35609578.82,50.91,327279.9,Afanítica,Andesita
4603,266800848.6,30877582.54,38.46,197797.16,Fanerítica,Gabro
4604,307198934.13,38463130.1,41.47,344995.83,Afanítica,Andesita
4605,151762405.84,12911478.19,56.43,931588.76,Porfídica,Basalto
4606,195640738.77,45750571.74,51.26,783562.5,Porfídica,Basalto
4607,210961577.24,30083079.79,38.69,603518.83,Fanerítica,Gabro
4608,89351744.42,43568477.22,44.19,560622.63,Detrítica,Arenisca
4609,209873446.78,47885296.69,59.61,719322.67,Porfídica,Basalto
4610,214164960.84,3671463.27,43.35,619197.15,Intermedia-Gruesa,Granito
4611,253533038.05,28156890.42,35.38,379402.21,Fanerítica,Gabro
4612,282419503.11,30715277.36,37.17,258175.08,Fanerítica,Gabro
4613,153592707.91,34196560.43,28.14,214380.56,Detrítica,Arenisca
4614,371172442.98,37187409.93,40.01,366955.87,Afanítica,Andesita
4615,290648006.57,30106199.8,53.32,305403.77,Afanítica,Andesita
4616,86291932.25,8074400.99,50.34,546790.37,Detrítica,Arenisca
4617,241491185.1,41040310.62,49.88,440722.77,Intermedia-Gruesa,Granito
4618,98850009.82,11265922.34,44.32,466588.42,Detrítica,Arenisca
4619,250838124.55,29400535.06,33.3,457885.98,Fanerítica,Gabro
4620,98722809.26,10451005.06,29.26,-464208.42,Detrítica,Arenisca
4621,219476765.03,56444548.42,52.6,785217.79,Porfídica,Basalto
4622,265297487.56,29587376.46,38.25,478410.63,Fanerítica,Gabro
4623,234146196.51,29820985.85,33.15,531096.71,Fanerítica,Gabro
4624,222569844.59,23637521.85,48.35,-56764.41,Intermedia-Gruesa,Granito
4625,220373929.62,30354665.49,37.01,217809.93,Fanerítica,Gabro
4626,185218353.0,29180372.89,33.01,579315.61,Fanerítica,Gabro
4627,8057756.63,17423721.22,30.14,-47111.75,Detrítica,Arenisca
4628,352939153.97,31188019.4,40.17,430377.09,Fanerítica,Gabro
4629,212101214.56,30634488.64,49.28,293974.02,Afanítica,Andesita
4630,325672364.64,21059555.57,42.41,285849.12,Afanítica,Andesita
4631,235926353.28,37167679.07,39.27,346533.4,Afanítica,Andesita
4632,232753763.38,54909067.6,49.66,-67451.55,Intermedia-Gruesa,Granito
4633,298475184.34,35510039.99,49.78,346074.16,Afanítica,Andesita
4634,280893743.69,30678549.75,34.64,-39112.22,Fanerítica,Gabro
4635,215546436.48,30725392.59,31.85,520015.48,Fanerítica,Gabro
4636,237918689.85,40404473.44,53.06,721254.36,Intermedia-Gruesa,Granito
4637,133809757.84,15505814.63,41.14,-124952.24,Detrítica,Arenisca
4638,79111020.42,23638615.23,37.49,410131.42,Detrítica,Arenisca
4639,127878062.34,40653917.45,36.06,112933.97,Detrítica,Arenisca
4640,340662654.64,28857831.01,34.98,-46459.86,Fanerítica,Gabro
4641,154529323.88,21220426.5,43.87,-77731.25,Detrítica,Arenisca
4642,161483498.93,10324504.88,39.61,542151.25,Detrítica,Arenisca
4643,200409968.05,25913865.67,43.12,357696.0,Afanítica,Andesita
4644,189150779.93,4496270.31,52.89,316901.72,Porfídica,Basalto
4645,159082628.03,24785654.64,48.57,410834.41,Intermedia-Gruesa,Granito
4646,129917117.92,33863217.51,36.8,270745.87,Detrítica,Arenisca
4647,126727439.69,27619398.07,49.92,612248.72,Porfídica,Basalto
4648,264891912.0,20344291.52,44.34,396775.18,Afanítica,Andesita
4649,221645655.64,35964284.66,50.09,485695.56,Intermedia-Gruesa,Granito
4650,73660262.98,27520938.49,29.15,308139.06,Detrítica,Arenisca
4651,136299289.73,46386390.67,46.57,1227588.23,Intermedia-Gruesa,Granito
4652,250222197.8,15215426.76,48.14,603167.88,Intermedia-Gruesa,Granito
4653,199445160.83,16598079.07,47.29,-149256.53,Intermedia-Gruesa,Granito
4654,111973017.54,45769253.73,48.41,269019.28,Detrítica,Arenisca
4655,109471519.96,32187212.89,53.78,270112.4,Detrítica,Arenisca
4656,268479111.24,30420620.15,36.27,661305.01,Fanerítica,Gabro
4657,172037013.54,22496990.91,41.22,330513.44,Afanítica,Andesita
4658,234708158.46,30136420.46,36.42,49495.14,Fanerítica,Gabro
4659,194400392.34,43394954.49,53.66,504242.9,Porfídica,Basalto
4660,255955066.56,29847257.57,34.12,174547.68,Fanerítica,Gabro
4661,270684451.54,28850992.15,42.06,611745.47,Fanerítica,Gabro
4662,126631138.64,17011961.72,39.94,372654.06,Afanítica,Andesita
4663,151939441.52,53351629.01,58.07,264014.58,Porfídica,Basalto
4664,277420365.59,29560287.41,29.63,200293.06,Fanerítica,Gabro
4665,99186849.01,16152792.11,43.66,497504.47,Detrítica,Arenisca
4666,144724078.94,-10893538.38,44.75,450100.75,Detrítica,Arenisca
4667,217654310.08,57290884.11,54.27,237288.52,Intermedia-Gruesa,Granito
4668,167079921.35,16292568.74,25.91,509603.34,Detrítica,Arenisca
4669,70896147.7,14890224.97,41.91,386250.95,Detrítica,Arenisca
4670,233526010.74,27089103.74,50.53,78137.99,Intermedia-Gruesa,Granito
4671,200894478.05,21590787.53,46.61,530661.07,Intermedia-Gruesa,Granito
4672,44019751.16,19566484.97,50.4,-42731.57,Detrítica,Arenisca
4673,263830866.94,29288286.52,34.23,516589.4,Fanerítica,Gabro
4674,225492244.04,40105972.61,50.67,454988.95,Intermedia-Gruesa,Granito
4675,75006307.77,19078208.56,57.17,613953.5,Detrítica,Arenisca
4676,175924213.19,27726206.92,36.32,400968.53,Fanerítica,Gabro
4677,191865245.19,26231809.21,53.52,49299.51,Porfídica,Basalto
4678,105503900.03,19010523.23,57.5,353913.73,Detrítica,Arenisca
4679,180606326.73,50652868.63,55.7,88753.04,Porfídica,Basalto
4680,169447115.67,66023061.18,44.66,-212571.05,Intermedia-Gruesa,Granito
4681,17901618.27,30895973.24,49.5,408306.06,Detrítica,Arenisca
4682,228316223.28,30424431.8,38.37,236705.67,Fanerítica,Gabro
4683,233295725.95,20192794.55,50.09,305793.21,Afanítica,Andesita
4684,178205455.26,36843317.84,53.38,571288.89,Intermedia-Gruesa,Granito
4685,156285265.04,78502434.85,43.24,510495.94,Intermedia-Gruesa,Granito
4686,190400133.67,66770127.19,54.09,767618.65,Porfídica,Basalto
4687,237358245.98,23068967.9,34.56,396521.84,Afanítica,Andesita
4688,273207908.28,29072173.99,37.02,625024.78,Fanerítica,Gabro
4689,250919576.3,30729778.67,30.14,713819.67,Fanerítica,Gabro
4690,182255681.21,-2154971.39,48.23,274701.54,Intermedia-Gruesa,Granito
4691,162729927.49,42782833.91,73.45,433984.87,Intermedia-Gruesa,Granito
4692,282875010.76,30315275.0,35.29,16457.45,Fanerítica,Gabro
4693,325452115.67,28487669.09,41.33,365406.95,Afanítica,Andesita
4694,157492579.91,53978636.54,49.59,744807.96,Porfídica,Basalto
4695,283418351.95,29610261.47,31.57,145158.99,Fanerítica,Gabro
4696,87253021.04,12066954.0,55.88,482062.68,Detrítica,Arenisca
4697,93610164.08,16690236.06,48.87,469313.54,Detrítica,Arenisca
4698,268795021.12,31062385.32,31.37,236257.13,Fanerítica,Gabro
4699,161778368.22,-15607697.99,49.5,503771.94,Porfídica,Basalto
4700,288302064.22,38418159.33,44.14,405530.38,Afanítica,Andesita
4701,273321747.29,31266957.13,35.72,521905.82,Fanerítica,Gabro
4702,181879579.4,38014877.73,44.82,163211.55,Intermedia-Gruesa,Granito
4703,195628029.83,12077204.63,43.46,866235.66,Intermedia-Gruesa,Granito
4704,208245518.29,21566042.38,34.57,841376.12,Intermedia-Gruesa,Granito
4705,72980268.71,3814600.3,28.26,-35766.62,Detrítica,Arenisca
4706,227207748.72,30363785.21,41.02,386294.2,Afanítica,Andesita
4707,153103351.19,60213795.5,51.4,771100.84,Porfídica,Basalto
4708,194386574.37,4930970.23,48.82,-250283.33,Porfídica,Basalto
4709,261671311.59,40155029.41,41.56,403686.12,Afanítica,Andesita
4710,235979210.65,28287992.46,48.24,399940.54,Afanítica,Andesita
4711,241081891.44,30353848.23,35.04,554903.19,Fanerítica,Gabro
4712,286924453.21,29652642.88,34.56,161126.13,Fanerítica,Gabro
4713,173221289.5,29403004.42,35.19,452892.1,Fanerítica,Gabro
4714,184760541.79,66354301.71,43.81,775307.6,Porfídica,Basalto
4715,241894060.78,29738380.65,33.72,554242.82,Fanerítica,Gabro
4716,118593201.39,19248296.41,41.89,476488.21,Detrítica,Arenisca
4717,178600579.0,25917117.73,56.98,641278.57,Intermedia-Gruesa,Granito
4718,137020239.1,22656514.04,38.87,-406752.14,Detrítica,Arenisca
4719,265290272.78,28508061.69,35.42,633313.43,Fanerítica,Gabro
4720,222852499.41,17101063.46,46.9,743813.99,Intermedia-Gruesa,Granito
4721,91670806.59,21860147.07,26.96,277650.75,Detrítica,Arenisca
4722,180954236.75,27490187.06,47.45,217570.91,Intermedia-Gruesa,Granito
4723,298218342.07,21184880.39,44.18,392463.63,Afanítica,Andesita
4724,104411345.72,24866046.81,61.82,142917.11,Detrítica,Arenisca
4725,300382730.41,20944022.87,57.01,360925.95,Afanítica,Andesita
4726,258216301.63,30643509.96,35.49,437045.96,Fanerítica,Gabro
4727,168354227.3,16742349.85,48.44,693702.34,Porfídica,Basalto
4728,171399457.87,55676175.52,46.78,761023.09,Intermedia-Gruesa,Granito
4729,188873160.62,31524692.84,32.15,675374.12,Fanerítica,Gabro
4730,193414771.84,32933961.15,37.66,446733.9,Detrítica,Arenisca
4731,209406578.49,77106169.17,55.63,920021.81,Porfídica,Basalto
4732,247481105.13,31947404.6,30.38,621207.17,Fanerítica,Gabro
4733,150280699.2,509566.62,36.4,785076.84,Intermedia-Gruesa,Granito
4734,255402516.24,40341877.43,56.42,478841.06,Intermedia-Gruesa,Granito
4735,201567947.72,23883139.39,58.14,496437.77,Intermedia-Gruesa,Granito
4736,136729098.0,11831430.38,38.89,79899.5,Detrítica,Arenisca
4737,204647163.74,21425401.88,62.6,412955.76,Intermedia-Gruesa,Granito
4738,220682536.68,55018042.45,55.76,-27215.54,Intermedia-Gruesa,Granito
4739,134658146.85,8790322.63,39.22,398258.91,Detrítica,Arenisca
4740,262761746.59,31095384.05,32.44,429132.97,Fanerítica,Gabro
4741,257173174.88,21211814.88,57.22,390390.91,Afanítica,Andesita
4742,152561456.74,28991065.38,53.12,481211.42,Intermedia-Gruesa,Granito
4743,351270276.81,23121748.69,46.92,352543.71,Afanítica,Andesita
4744,166640825.2,61471914.98,52.54,1167732.75,Porfídica,Basalto
4745,177903344.91,29963389.35,50.87,9474.33,Porfídica,Basalto
4746,310372110.58,31434246.73,39.8,363575.5,Afanítica,Andesita
4747,202387566.29,30723252.82,43.83,-21586.19,Fanerítica,Gabro
4748,193853104.98,16349718.71,47.41,1479888.86,Porfídica,Basalto
4749,146693294.22,16472277.38,56.52,705042.37,Porfídica,Basalto
4750,206059461.39,28839027.54,49.16,417314.39,Intermedia-Gruesa,Granito
4751,262014143.75,29980613.73,33.68,358125.45,Fanerítica,Gabro
4752,272632367.4,29257794.73,39.28,426531.65,Fanerítica,Gabro
4753,190735064.97,24166483.03,48.1,382381.25,Afanítica,Andesita
4754,216645965.63,36123344.34,42.32,311636.98,Afanítica,Andesita
