,Compresión Simple (Pa),Cohesión (Pa),Ángulo de Fricción (Grados),Textura,Nombre,Módulo de Poisson(Pa),Resistividad,Susceptibilidad(X10⁶)
27696,104890108.48,8948515.74,22.8,Detrítica,Arenisca,0.03,4346.18,342.18
27697,132866791.93,43080192.79,58.54,Porfídica,Basalto,0.27,817438.73,17841.68
27698,212670130.73,37119439.1,50.27,Intermedia-Gruesa,Granito,0.08,363281.17,125.98
27699,313364102.39,35738535.35,45.68,Afanítica,Andesita,0.31,4062852.14,14665.0
27700,187761503.77,43069101.44,32.88, foliada,Gneiss,0.51,220267.13,368.93
27701,169973113.92,41918341.67,46.75, foliada,Gneiss,0.35,480945.35,176.75
27702,150358587.23,57792770.36,55.64,Porfídica,Basalto,0.21,642537.07,38325.76
27703,208740567.46,4191836.28,54.39,Porfídica,Basalto,0.17,419551.75,38749.47
27704,193148502.88,48378827.58,53.18,Porfídica,Basalto,0.34,329025.91,40581.76
27705,159744446.99,25934592.66,38.12, foliada,Gneiss,0.18,414106.14,558.5
27706,242055443.93,28816525.51,40.37,Afanítica,Andesita,0.24,10791048.51,12963.11
27707,175471276.89,25113925.66,35.57, foliada,Gneiss,0.01,288953.95,260.4
27708,267697785.09,30656176.01,32.81,Fanerítica,Gabro,0.16,174511.6,788.41
27709,217041058.66,31102831.24,35.73,Fanerítica,Gabro,0.24,300712.24,865.43
27710,233879434.42,30236191.41,35.64,Fanerítica,Gabro,0.15,1047801.88,640.47
27711,158867476.81,27282323.52,50.86,Porfídica,Basalto,0.29,554006.01,33040.64
27712,281764119.01,12475375.07,35.84,Afanítica,Andesita,0.24,11997843.18,18962.67
27713,248974101.34,30423498.47,32.13,Fanerítica,Gabro,0.23,253838.12,814.17
27714,227514319.13,16967124.1,45.19,Intermedia-Gruesa,Granito,0.2,141275.41,78.49
27715,176575279.18,15721765.78,27.96, foliada,Gneiss,0.36,359819.12,372.94
27716,226350751.32,30920848.08,34.47,Fanerítica,Gabro,0.13,313001.48,716.4
27717,202962486.17,38102605.73,34.09, foliada,Gneiss,0.42,671157.67,349.21
27718,188591608.72,38762340.05,35.6, foliada,Gneiss,0.14,492043.33,364.75
27719,220902138.0,29803219.8,31.05,Fanerítica,Gabro,0.17,432613.99,957.88
27720,165673558.51,40824749.06,35.2, foliada,Gneiss,0.11,472140.29,477.36
27721,241312018.99,31973396.81,51.9,Intermedia-Gruesa,Granito,0.47,395341.63,1.98
27722,271793230.09,31485827.08,32.44,Fanerítica,Gabro,0.11,407705.4,948.31
27723,162467409.27,29720811.17,35.21,Fanerítica,Gabro,0.15,507761.06,908.18
27724,84481683.17,11350235.48,51.87,Detrítica,Arenisca,0.2,71.03,360.47
27725,187473318.18,29512808.51,66.37,Intermedia-Gruesa,Granito,0.28,353847.04,61.1
27726,150811648.71,49072642.57,51.42,Porfídica,Basalto,0.3,532586.31,40095.08
27727,211836103.23,28678318.37,31.33,Fanerítica,Gabro,0.14,463214.04,459.45
27728,183304461.87,23710957.14,52.94,Porfídica,Basalto,0.36,736579.83,41230.47
27729,202665155.61,54845585.42,45.24, foliada,Gneiss,0.2,547342.18,409.21
27730,236716646.8,30073603.56,28.74,Fanerítica,Gabro,0.18,600929.55,789.98
27731,227718883.87,39220662.16,58.27,Porfídica,Basalto,0.29,559895.16,47040.95
27732,203903534.91,62970005.11,49.58,Porfídica,Basalto,0.38,310151.72,47147.8
27733,216821686.88,29854488.19,35.96,Fanerítica,Gabro,0.16,320996.65,719.78
27734,128454796.86,36779822.64,35.96,Detrítica,Arenisca,0.45,28.13,273.04
27735,220280678.34,43530095.58,53.91,Intermedia-Gruesa,Granito,0.27,79876.26,31.12
27736,243114986.66,30421448.64,38.06,Fanerítica,Gabro,0.22,670305.38,983.87
27737,283161056.03,30236626.69,31.32,Fanerítica,Gabro,0.23,463565.14,713.71
27738,188891769.05,37113681.73,38.04, foliada,Gneiss,0.15,191815.2,342.88
27739,156114977.21,69011033.79,53.74,Porfídica,Basalto,0.42,327615.77,45401.04
27740,172165118.57,11991846.11,47.87,Porfídica,Basalto,0.2,370029.53,15768.12
27741,181651573.62,45802249.64,44.01,Intermedia-Gruesa,Granito,0.27,185401.69,66.93
27742,170853539.02,40085683.71,38.52, foliada,Gneiss,0.2,399788.31,310.54
27743,107706714.66,43292474.38,59.91,Porfídica,Basalto,0.29,308664.65,39159.81
27744,219165126.78,30009131.7,34.79,Fanerítica,Gabro,0.16,450835.95,668.59
27745,210743942.86,28805546.29,30.62,Fanerítica,Gabro,0.15,994714.85,790.67
27746,300826090.66,30413013.54,38.97,Fanerítica,Gabro,0.16,229611.13,723.52
27747,190580094.59,18185457.51,34.09, foliada,Gneiss,0.45,303644.43,208.11
27748,203883095.27,56403641.15,53.81,Intermedia-Gruesa,Granito,0.0,150693.85,71.58
27749,80774968.08,27356695.65,32.62,Detrítica,Arenisca,0.31,8484.48,383.96
27750,184207390.62,50049302.35,51.02,Intermedia-Gruesa,Granito,0.4,205688.32,153.99
27751,218127014.57,77276356.06,52.58,Porfídica,Basalto,0.25,736199.09,31936.89
27752,184036108.45,32271472.46,36.88, foliada,Gneiss,0.04,221077.88,355.81
27753,218547232.95,5025204.27,46.68,Intermedia-Gruesa,Granito,0.06,500176.94,70.42
27754,185941915.44,4767050.34,36.54, foliada,Gneiss,0.43,571867.12,659.42
27755,207147250.37,29209035.19,35.81,Fanerítica,Gabro,0.19,301214.08,1072.99
27756,213578100.11,58713857.59,43.23,Intermedia-Gruesa,Granito,0.13,451554.19,26.25
27757,198480271.27,14699238.06,34.27, foliada,Gneiss,0.18,358590.72,377.07
27758,278252867.27,30238783.09,40.85,Fanerítica,Gabro,0.1,165841.23,774.65
27759,317731159.03,29356329.99,36.88,Fanerítica,Gabro,0.09,640330.76,809.63
27760,248155325.59,31199179.29,37.04,Fanerítica,Gabro,0.17,271994.23,292.32
27761,236542779.26,30481633.02,33.22,Fanerítica,Gabro,0.21,640880.84,658.79
27762,248156836.32,22978732.08,53.1,Intermedia-Gruesa,Granito,0.43,924888.53,57.67
27763,226200616.72,31031608.66,30.23,Fanerítica,Gabro,0.15,525430.54,641.23
27764,203467342.43,8338571.45,29.51, foliada,Gneiss,0.19,87836.48,273.52
27765,304591409.22,29488803.63,33.42,Fanerítica,Gabro,0.12,285325.75,492.35
27766,298570476.8,30973013.18,32.97,Fanerítica,Gabro,0.18,194813.9,941.35
27767,226228120.5,15306764.18,50.24,Porfídica,Basalto,0.08,441186.48,37427.86
27768,242064857.63,29652141.97,37.0,Fanerítica,Gabro,0.22,407890.62,986.57
27769,149690002.44,34289981.77,35.45, foliada,Gneiss,0.1,528582.97,290.65
27770,266476322.76,30066976.3,28.56,Fanerítica,Gabro,0.14,249125.64,725.11
27771,316169447.9,31283928.98,27.1,Fanerítica,Gabro,0.1,213477.0,829.01
27772,198481126.58,17785405.88,38.71, foliada,Gneiss,0.21,258207.01,4.48
27773,250247772.64,44118729.85,43.94,Intermedia-Gruesa,Granito,0.47,900991.36,7.88
27774,210324863.22,46083983.89,41.93,Intermedia-Gruesa,Granito,0.15,936891.98,83.3
27775,222112286.18,17513117.55,50.84,Intermedia-Gruesa,Granito,0.35,671169.17,65.09
27776,168143912.61,30057085.67,31.92,Detrítica,Arenisca,0.36,2444.82,217.35
27777,160840491.96,60877081.82,51.66,Porfídica,Basalto,0.31,452603.96,40891.66
27778,243237133.86,28486094.69,35.01,Fanerítica,Gabro,0.09,76734.87,701.18
27779,199759155.84,25406671.71,49.7,Intermedia-Gruesa,Granito,0.29,621328.74,22.48
27780,237638969.96,27735292.67,36.13,Fanerítica,Gabro,0.15,35217.56,782.15
27781,306611492.35,29050345.79,35.37,Fanerítica,Gabro,0.21,612080.82,445.92
27782,184864130.64,24537617.88,31.62, foliada,Gneiss,0.15,220430.47,21.86
27783,245002923.95,29911906.46,22.44,Fanerítica,Gabro,0.13,269546.44,1114.15
27784,149423214.37,26364756.79,30.96, foliada,Gneiss,0.23,709125.57,604.93
27785,205858043.61,40301975.95,35.46, foliada,Gneiss,0.51,642927.22,485.91
27786,171830456.5,24521329.17,36.23, foliada,Gneiss,0.14,452622.58,431.97
27787,239649296.91,58781589.15,51.99,Porfídica,Basalto,0.26,360853.19,37351.43
27788,295990341.58,30611169.83,33.27,Fanerítica,Gabro,0.17,525414.6,741.65
27789,217815272.96,31964768.31,32.55,Fanerítica,Gabro,0.22,741221.61,1146.95
27790,175055445.29,58867810.96,54.54,Porfídica,Basalto,0.43,458216.54,49139.3
27791,178479928.76,30056232.16,36.05,Fanerítica,Gabro,0.1,150988.76,859.5
27792,92729204.11,21515884.06,45.74,Detrítica,Arenisca,0.31,2314.21,395.37
27793,193776736.35,35743070.83,53.91,Intermedia-Gruesa,Granito,0.23,782125.82,11.54
27794,323787027.28,28710379.46,46.91,Afanítica,Andesita,0.33,13356922.74,19354.11
27795,271216695.82,28665699.91,33.0,Fanerítica,Gabro,0.15,641503.58,858.6
27796,182075608.0,24090373.1,39.45, foliada,Gneiss,0.36,598326.76,464.05
27797,124806807.9,29078119.81,44.05,Intermedia-Gruesa,Granito,0.42,616079.86,46.5
27798,258036039.02,31552613.85,36.53,Fanerítica,Gabro,0.17,68044.67,1032.08
27799,199076525.06,60607952.19,51.56,Porfídica,Basalto,0.48,251946.14,53967.39
27800,185990050.53,10268672.2,39.83, foliada,Gneiss,0.2,320590.54,396.38
27801,222561318.44,30140376.47,37.22,Fanerítica,Gabro,0.13,831105.9,686.96
27802,184881206.72,29983146.43,40.62, foliada,Gneiss,0.36,565702.07,554.1
27803,206865120.99,55894460.02,52.19,Porfídica,Basalto,0.33,635655.07,56194.24
27804,231783801.35,29005259.53,37.67,Fanerítica,Gabro,0.2,669742.52,911.15
27805,189096011.12,17812516.86,33.53, foliada,Gneiss,0.59,590389.36,289.17
27806,216085441.6,29312372.55,39.91,Fanerítica,Gabro,0.2,458971.78,986.53
27807,189414105.02,60990737.72,46.8,Porfídica,Basalto,0.34,888758.07,35869.09
27808,178984878.3,24168754.69,54.13,Intermedia-Gruesa,Granito,0.29,647057.61,90.19
27809,84316021.74,22902774.28,41.82,Detrítica,Arenisca,0.11,4556.37,483.62
27810,229489438.73,36298024.38,54.01,Intermedia-Gruesa,Granito,0.14,754084.5,102.28
27811,211059120.67,26717542.47,36.71,Afanítica,Andesita,0.25,6545574.7,17705.0
27812,172785794.99,29691918.43,46.16,Porfídica,Basalto,0.36,337922.95,34261.55
27813,231840936.32,28269613.94,33.4,Fanerítica,Gabro,0.1,225084.64,692.23
27814,129651752.91,24626417.51,37.35, foliada,Gneiss,0.17,171080.99,151.68
27815,195164145.87,36703707.51,50.91,Intermedia-Gruesa,Granito,0.22,556433.35,3.52
27816,184371978.39,45903387.43,30.05, foliada,Gneiss,0.29,21803.63,281.95
27817,102116858.84,35658459.16,56.85,Intermedia-Gruesa,Granito,0.25,769058.01,30.7
27818,279209289.96,30317619.18,39.61,Fanerítica,Gabro,0.19,211867.89,976.14
27819,275409186.84,31490536.79,36.42,Fanerítica,Gabro,0.17,1053018.9,998.42
27820,211099495.5,17389587.73,37.54, foliada,Gneiss,0.11,1349219.1,425.55
27821,187248016.62,-4333984.59,57.42,Intermedia-Gruesa,Granito,0.24,398040.03,106.72
27822,191232265.98,30221980.65,38.78, foliada,Gneiss,0.29,445691.91,163.19
27823,202879284.49,17293281.78,31.77, foliada,Gneiss,0.38,475621.77,290.21
27824,156099520.1,62716508.46,55.42,Porfídica,Basalto,0.33,415691.9,36068.12
27825,232223655.56,27961421.47,48.42,Intermedia-Gruesa,Granito,0.22,537366.1,10.59
27826,156590872.98,46595261.86,32.35, foliada,Gneiss,0.45,379698.95,396.1
27827,217588266.62,-6089006.33,60.15,Porfídica,Basalto,0.34,937959.02,15513.62
27828,206061893.79,67941092.56,52.56,Porfídica,Basalto,0.33,159631.95,29279.46
27829,193328480.78,32341493.47,51.89,Porfídica,Basalto,0.36,730703.89,42047.13
27830,177818426.62,34387019.7,34.37, foliada,Gneiss,0.44,802240.0,107.05
27831,199994539.95,25578401.32,35.62, foliada,Gneiss,0.53,436723.92,262.5
27832,58032416.0,24107178.27,53.0,Detrítica,Arenisca,0.32,1484.54,284.11
27833,135529653.77,35546500.74,36.29, foliada,Gneiss,0.16,789282.75,274.96
27834,201942780.36,34961153.31,49.6,Intermedia-Gruesa,Granito,0.06,283871.37,83.81
27835,132383888.52,32555753.04,54.32,Detrítica,Arenisca,0.44,1359.82,291.64
27836,183374708.98,53180885.18,53.84,Porfídica,Basalto,0.21,409973.34,43279.3
27837,207914887.43,43878986.62,57.98,Intermedia-Gruesa,Granito,0.4,302010.9,82.75
27838,196958122.85,29679677.25,35.56,Fanerítica,Gabro,0.15,62308.41,1037.71
27839,176621491.98,35380855.04,42.18, foliada,Gneiss,0.01,710167.43,474.87
27840,75478396.36,37514422.21,44.18,Detrítica,Arenisca,0.43,5609.01,275.82
27841,166756899.34,32599642.64,49.87,Porfídica,Basalto,0.29,62488.32,53995.62
27842,301849602.52,24949497.25,35.51,Afanítica,Andesita,0.32,5673035.77,22528.92
27843,196592811.65,46294362.22,52.86,Porfídica,Basalto,0.26,541381.08,49138.43
27844,282171975.94,33192096.04,48.05,Afanítica,Andesita,0.26,8893241.31,19402.39
27845,232085395.48,41677432.32,42.95,Intermedia-Gruesa,Granito,0.28,649432.71,68.14
27846,316316536.95,22389478.86,48.02,Afanítica,Andesita,0.28,8123428.85,26021.23
27847,281635148.61,30404319.52,47.04,Afanítica,Andesita,0.32,7795476.12,31796.46
27848,269681508.87,30913809.85,35.28,Fanerítica,Gabro,0.16,527269.87,793.12
27849,222470962.9,27834238.56,48.66,Intermedia-Gruesa,Granito,0.23,648760.89,37.7
27850,206913599.52,29438928.77,30.74,Fanerítica,Gabro,0.09,413278.3,1067.77
27851,211817910.53,39661594.93,56.02,Porfídica,Basalto,0.17,1380284.6,20158.81
27852,154828131.12,31386135.87,39.86,Intermedia-Gruesa,Granito,0.28,666920.56,49.59
27853,156313394.15,23666616.71,37.09, foliada,Gneiss,0.23,336927.87,175.75
27854,275333410.62,30832179.02,31.53,Fanerítica,Gabro,0.22,221987.76,588.41
27855,306623838.87,30963015.51,37.96,Fanerítica,Gabro,0.15,979783.72,913.34
27856,226473488.2,29227445.25,36.54,Fanerítica,Gabro,0.1,870264.13,860.67
27857,215651085.78,18932334.61,37.29, foliada,Gneiss,0.13,653735.94,48.95
27858,197028916.92,24118488.42,51.01,Intermedia-Gruesa,Granito,0.34,569994.83,97.78
27859,174305626.99,11846091.32,36.85,Detrítica,Arenisca,0.01,2727.26,262.83
27860,90047051.67,29751377.39,32.65,Detrítica,Arenisca,0.34,7405.13,224.98
27861,202626927.29,41916867.85,32.27, foliada,Gneiss,0.1,693073.5,234.3
27862,150592037.62,43980074.77,51.64,Porfídica,Basalto,0.33,599892.92,51329.78
27863,251684268.35,21819194.05,50.18,Intermedia-Gruesa,Granito,0.3,684555.34,36.09
27864,209590123.8,19171066.51,35.32, foliada,Gneiss,0.34,346400.6,106.14
27865,225796877.0,56197160.82,56.9,Porfídica,Basalto,0.35,665036.83,42056.22
27866,163353112.35,35224621.46,37.83, foliada,Gneiss,0.25,449622.63,271.06
27867,217623330.12,12537870.94,50.9,Intermedia-Gruesa,Granito,0.22,255636.31,12.36
27868,182955456.24,25472302.69,49.43,Porfídica,Basalto,0.1,96764.87,29063.92
27869,211903577.49,31117536.44,28.8,Fanerítica,Gabro,0.21,964999.82,526.66
27870,157591738.88,18122713.81,33.41, foliada,Gneiss,0.16,608092.35,509.0
27871,254181888.81,30180769.74,35.65,Fanerítica,Gabro,0.15,817784.8,1065.59
27872,138448763.45,19155349.3,50.81,Detrítica,Arenisca,0.24,1989.33,321.36
27873,168432147.03,16411735.21,36.62, foliada,Gneiss,0.23,213497.83,310.22
27874,167346397.83,7796187.46,39.69, foliada,Gneiss,0.31,331675.33,291.47
27875,142662439.85,45974952.15,27.63, foliada,Gneiss,0.12,159324.65,33.0
27876,323260083.4,25926362.85,39.13,Afanítica,Andesita,0.29,5527041.09,21436.95
27877,160861299.63,25631078.8,38.4, foliada,Gneiss,0.41,791692.28,448.78
27878,182415953.55,25563235.78,42.57, foliada,Gneiss,0.06,250760.43,43.09
27879,154161730.53,26738686.14,30.89,Detrítica,Arenisca,0.2,4664.55,366.2
27880,210928502.7,29851135.58,36.17,Fanerítica,Gabro,0.17,766303.26,603.12
27881,213363304.89,39291367.95,33.64, foliada,Gneiss,0.17,530863.35,361.82
27882,206130177.35,23633977.73,49.65,Porfídica,Basalto,0.17,33959.28,54205.83
27883,205180072.71,34203846.64,47.11,Intermedia-Gruesa,Granito,0.12,1235243.76,157.33
27884,166263124.55,28866367.39,47.82,Intermedia-Gruesa,Granito,0.2,217197.07,90.0
27885,155809803.54,33311667.01,28.89, foliada,Gneiss,0.26,805809.11,423.81
27886,190944381.91,46370990.48,37.53,Intermedia-Gruesa,Granito,0.49,671721.97,39.23
27887,248390195.27,7409210.93,49.65,Intermedia-Gruesa,Granito,0.5,539309.93,2.03
27888,257900545.24,29159480.21,36.14,Fanerítica,Gabro,0.08,662580.94,540.44
27889,152223558.51,-466099.11,48.45,Detrítica,Arenisca,0.43,5675.35,261.53
27890,295731253.31,28706204.38,51.81,Afanítica,Andesita,0.3,1417577.27,28216.34
27891,185999908.36,25776182.54,30.78, foliada,Gneiss,0.44,406245.0,73.6
27892,163268361.65,19613649.1,54.06,Intermedia-Gruesa,Granito,0.11,663727.51,97.67
27893,247328439.67,30548052.25,36.44,Fanerítica,Gabro,0.14,9089.19,1002.72
27894,166498076.92,5635588.0,33.73, foliada,Gneiss,0.31,1048013.16,463.9
27895,207563692.23,42637988.88,53.06,Porfídica,Basalto,0.36,656322.27,14864.87
27896,218611651.8,24614276.72,61.04,Intermedia-Gruesa,Granito,0.16,530924.65,8.31
27897,48522471.25,15379900.08,17.51,Detrítica,Arenisca,0.36,3957.28,426.23
27898,134693672.57,17194141.55,48.14,Detrítica,Arenisca,0.11,7543.54,310.25
27899,147838759.25,6841732.35,37.06, foliada,Gneiss,0.21,719864.01,69.24
27900,167862421.81,12804349.53,20.52,Detrítica,Arenisca,0.05,7546.44,289.48
27901,313062434.57,27793726.8,41.73,Afanítica,Andesita,0.36,5045854.25,17741.86
27902,252818527.17,30933379.14,35.79,Fanerítica,Gabro,0.21,253771.41,711.33
27903,212886947.56,16224181.62,45.73,Intermedia-Gruesa,Granito,0.36,358434.88,70.84
27904,152060635.97,31888084.73,33.51, foliada,Gneiss,0.17,562171.13,473.58
27905,182803063.28,27756942.11,40.35, foliada,Gneiss,0.15,268911.94,312.4
27906,217697134.81,10115495.33,52.57,Porfídica,Basalto,0.31,496871.91,38675.07
27907,170793390.24,64490791.17,46.69,Porfídica,Basalto,0.35,116533.23,21709.65
27908,264943218.67,24662634.24,51.28,Afanítica,Andesita,0.31,3508750.66,24941.34
27909,178582636.47,33368119.33,54.59,Intermedia-Gruesa,Granito,0.63,886435.63,99.67
27910,121400443.57,62716566.88,51.9,Intermedia-Gruesa,Granito,0.2,573372.62,75.97
27911,350440761.9,31535515.0,35.78,Fanerítica,Gabro,0.16,345142.66,762.6
27912,148285947.54,40719529.74,53.87,Intermedia-Gruesa,Granito,0.44,549388.56,69.11
27913,288057036.02,30130254.93,31.15,Fanerítica,Gabro,0.14,994730.98,823.89
27914,99938205.9,26421556.9,35.78,Detrítica,Arenisca,0.1,2374.56,126.88
27915,48433203.17,18485051.61,42.72,Detrítica,Arenisca,0.19,4867.28,337.42
27916,196192151.83,30931066.01,35.38,Fanerítica,Gabro,0.11,500723.73,937.29
27917,195171083.07,28685495.71,52.4,Porfídica,Basalto,0.22,234477.99,45009.73
27918,248728716.0,18274479.25,61.49,Intermedia-Gruesa,Granito,0.15,661956.15,69.74
27919,340036995.88,31000946.34,39.02,Fanerítica,Gabro,0.18,178271.48,713.75
27920,251635234.66,31527773.79,36.89,Fanerítica,Gabro,0.15,160032.33,616.28
27921,166617180.73,97105541.83,49.85,Porfídica,Basalto,0.34,961091.2,51206.92
27922,239050305.66,40180290.09,58.26,Intermedia-Gruesa,Granito,0.28,128851.55,46.43
27923,148881655.88,94571292.06,52.3,Porfídica,Basalto,0.22,1059948.58,38875.65
27924,279137064.62,31812820.41,34.16,Fanerítica,Gabro,0.06,339590.38,420.61
27925,152884215.5,41106661.21,33.7, foliada,Gneiss,0.11,926629.51,482.88
27926,201752239.02,34966640.38,45.11,Afanítica,Andesita,0.34,4219748.59,31289.7
27927,174123164.76,32726351.47,30.16, foliada,Gneiss,0.36,309698.62,202.26
27928,260294707.95,28588038.27,36.82,Fanerítica,Gabro,0.18,492867.94,959.33
27929,263906570.34,31144210.08,36.46,Fanerítica,Gabro,0.21,1074089.02,636.06
27930,254534527.38,29393723.68,32.85,Fanerítica,Gabro,0.15,12182.28,642.49
27931,250559403.81,31193320.81,31.92,Fanerítica,Gabro,0.16,301031.61,739.86
27932,194024347.46,14863116.99,37.14,Intermedia-Gruesa,Granito,0.13,570706.15,15.64
27933,221404719.4,18664257.36,47.64,Intermedia-Gruesa,Granito,0.17,933374.81,108.34
27934,212469902.66,32833992.46,49.86,Porfídica,Basalto,0.53,1431666.85,51067.25
27935,279972533.32,29881657.33,36.77,Fanerítica,Gabro,0.14,127887.42,694.71
27936,98080809.24,15965553.58,51.97,Detrítica,Arenisca,0.29,4260.93,409.79
27937,258429227.91,29757403.41,36.37,Fanerítica,Gabro,0.16,560328.97,1088.21
27938,173084375.31,11161632.68,28.24, foliada,Gneiss,0.25,604273.18,524.23
27939,157410397.8,38168979.3,32.53, foliada,Gneiss,0.49,23075.25,220.94
27940,221195058.91,38643261.22,43.05,Afanítica,Andesita,0.28,9823349.75,20013.9
27941,143065919.18,30432429.71,36.94, foliada,Gneiss,0.32,486154.71,332.34
27942,184422656.41,34315531.28,56.65,Intermedia-Gruesa,Granito,0.29,307623.62,39.05
27943,168813030.0,34551077.14,51.39,Porfídica,Basalto,0.41,350063.98,22576.85
27944,198759690.22,30079775.21,33.25,Fanerítica,Gabro,0.15,1168915.28,748.83
27945,204280730.32,30178405.34,36.6,Fanerítica,Gabro,0.17,603228.17,397.37
27946,47950820.15,11478714.13,44.2,Detrítica,Arenisca,0.24,4105.66,299.48
27947,255924973.22,29976413.63,34.61,Fanerítica,Gabro,0.1,341096.66,742.3
27948,76079343.77,11124672.38,50.12,Detrítica,Arenisca,0.05,10769.86,353.84
27949,279721967.09,20149561.15,51.19,Afanítica,Andesita,0.29,4612447.33,15342.71
27950,31548411.21,-8508526.25,18.78,Detrítica,Arenisca,0.35,1191.37,260.14
27951,185915547.51,4601846.83,29.82, foliada,Gneiss,0.17,12628.2,456.77
27952,163510453.31,37830100.29,50.31,Intermedia-Gruesa,Granito,0.12,746637.11,50.01
27953,152121338.14,64062361.63,53.76,Intermedia-Gruesa,Granito,0.15,492144.61,101.25
27954,227130682.6,30653602.94,40.55,Fanerítica,Gabro,0.16,520441.38,705.05
27955,224198000.52,28954297.38,35.0,Fanerítica,Gabro,0.18,102595.6,885.5
27956,71773181.52,22106279.02,43.46,Detrítica,Arenisca,0.19,6312.06,273.75
27957,237732960.28,30480631.38,35.7,Fanerítica,Gabro,0.11,875137.35,1201.89
27958,63649355.66,27030912.5,60.72,Detrítica,Arenisca,0.2,4112.65,306.57
27959,250795686.78,30673888.97,32.76,Fanerítica,Gabro,0.15,1293727.67,642.71
