,Compresión Simple (Pa),Cohesión (Pa),Ángulo de Fricción (Grados),Textura,Nombre,Módulo de Poisson,Resistividad,Susceptibilidad
27808,294440132.58,28727107.31,37.19,Fanerítica,Gabro,0.16,104013.27,0.0
27809,249599115.53,32366829.75,54.35,Afanítica,Andesita,0.21,5354802.83,0.02
27810,162280817.39,27196231.96,50.68,Porfídica,Basalto,0.34,82831.86,0.03
27811,150188046.97,50796193.83,54.35,Porfídica,Basalto,0.45,666781.87,0.04
27812,236317574.24,30752264.3,36.9,Fanerítica,Gabro,0.2,271528.61,0.0
27813,259876685.99,30913753.8,34.41,Fanerítica,Gabro,0.17,590654.16,0.0
27814,186998197.44,62423876.72,51.23,Intermedia-Gruesa,Granito,0.25,305813.91,0.0
27815,203437495.21,23954013.7,48.83,Intermedia-Gruesa,Granito,0.34,1281140.43,0.0
27816,204434987.19,27277934.61,32.85,Fanerítica,Gabro,0.19,351800.73,0.0
27817,262971580.01,29818716.77,37.78,Fanerítica,Gabro,0.17,604805.84,0.0
27818,102805452.48,19698413.53,34.1,Detrítica,Arenisca,0.48,3881.55,0.0
27819,246532421.46,30973612.47,31.38,Fanerítica,Gabro,0.13,412400.91,0.0
27820,145681389.85,47692509.77,48.54,Intermedia-Gruesa,Granito,0.2,506670.03,0.0
27821,181127854.18,15627053.12,50.32,Porfídica,Basalto,0.2,98812.67,0.04
27822,169460223.91,23187597.51,28.12, foliada,Gneiss,0.26,431048.35,0.0
27823,69681681.42,13098132.13,53.06,Detrítica,Arenisca,0.21,7427.77,0.0
27824,176945716.32,37696769.32,51.16,Porfídica,Basalto,0.26,550320.44,0.04
27825,258508961.3,28079382.69,33.3,Fanerítica,Gabro,0.19,67539.11,0.0
27826,321817073.48,29975527.56,33.52,Fanerítica,Gabro,0.19,303662.45,0.0
27827,191395520.62,31533458.11,36.12,Fanerítica,Gabro,0.2,676021.22,0.0
27828,191833962.63,37761423.35,45.73,Afanítica,Andesita,0.21,3763927.08,0.02
27829,218878174.5,29635968.82,33.94,Fanerítica,Gabro,0.09,245903.23,0.0
27830,161664581.5,18772184.56,49.68,Intermedia-Gruesa,Granito,0.36,621841.54,0.0
27831,170803013.54,37934797.37,52.79,Porfídica,Basalto,0.39,819925.53,0.04
27832,225170290.78,28419338.22,37.38,Fanerítica,Gabro,0.21,343561.09,0.0
27833,187430455.89,15464809.76,33.81, foliada,Gneiss,0.4,335246.66,0.0
27834,163963937.85,24363255.79,38.77,Afanítica,Andesita,0.22,4830787.87,0.02
27835,263878552.5,29559632.03,34.01,Fanerítica,Gabro,0.19,389148.87,0.0
27836,167796394.02,47715774.49,64.33,Intermedia-Gruesa,Granito,0.27,733339.93,0.0
27837,193882780.22,27258704.03,51.91,Porfídica,Basalto,0.21,330771.58,0.03
27838,174058144.2,24015185.33,37.07, foliada,Gneiss,0.36,775269.13,0.0
27839,192558378.7,44537300.39,48.34,Detrítica,Arenisca,0.46,2462.61,0.0
27840,182415967.73,21031817.71,47.88,Intermedia-Gruesa,Granito,0.29,58660.7,0.0
27841,110931464.23,16282042.29,46.52,Detrítica,Arenisca,0.54,1679.28,0.0
27842,259966073.67,29642110.91,41.54,Fanerítica,Gabro,0.16,512411.96,0.0
27843,224139286.07,28546473.27,37.35,Fanerítica,Gabro,0.14,125464.99,0.0
27844,230574616.14,-5085367.08,53.95,Intermedia-Gruesa,Granito,0.15,378915.07,0.0
27845,193485954.84,29487658.93,36.22,Fanerítica,Gabro,0.17,531624.23,0.0
27846,191796990.81,19092555.81,56.69,Intermedia-Gruesa,Granito,0.35,699261.72,0.0
27847,176755410.7,34379480.11,39.02, foliada,Gneiss,0.35,871408.79,0.0
27848,137150408.31,36019800.11,24.41, foliada,Gneiss,0.46,534596.93,0.0
27849,76832321.41,48884210.87,48.13,Detrítica,Arenisca,0.28,1083.8,0.0
27850,208425155.17,31210121.85,36.32,Fanerítica,Gabro,0.13,1035370.98,0.0
27851,169281600.38,38616094.33,54.5,Porfídica,Basalto,0.24,944797.23,0.03
27852,275244996.09,36382160.4,47.79,Afanítica,Andesita,0.27,7006625.25,0.02
27853,190878450.53,45549525.67,44.25, foliada,Gneiss,0.04,10326.97,0.0
27854,242318034.49,31775139.97,34.99,Fanerítica,Gabro,0.15,181987.34,0.0
27855,201620846.55,8569539.08,56.96,Porfídica,Basalto,0.33,812677.93,0.03
27856,200670056.1,42994352.71,54.06,Intermedia-Gruesa,Granito,0.27,80338.97,0.0
27857,188012475.34,25205429.95,48.0,Intermedia-Gruesa,Granito,0.15,61230.34,0.0
27858,291871824.58,30205791.8,36.12,Fanerítica,Gabro,0.18,1774896.49,0.0
27859,233620373.1,29311825.73,37.18,Fanerítica,Gabro,0.17,72212.14,0.0
27860,267580142.83,29183313.74,44.56,Afanítica,Andesita,0.31,7811779.31,0.02
27861,191183775.21,31137264.8,35.38,Detrítica,Arenisca,0.31,4343.96,0.0
27862,168382955.26,68288804.82,47.88,Intermedia-Gruesa,Granito,0.29,770460.73,0.0
27863,250488279.55,48339805.91,51.44,Porfídica,Basalto,0.29,609849.18,0.03
27864,218462784.16,61852145.49,49.52,Intermedia-Gruesa,Granito,0.18,283591.93,0.0
27865,199493936.16,2350205.97,57.54,Porfídica,Basalto,0.29,306629.45,0.03
27866,173665328.66,30657570.73,38.7,Fanerítica,Gabro,0.16,248440.08,0.0
27867,278555360.39,36943387.06,44.53,Afanítica,Andesita,0.25,3775361.42,0.03
27868,298466285.04,29223718.8,49.15,Afanítica,Andesita,0.26,5743961.88,0.01
27869,281402612.04,29609355.67,35.51,Fanerítica,Gabro,0.14,204182.06,0.0
27870,186754805.5,9940875.82,34.74, foliada,Gneiss,0.13,319107.73,0.0
27871,165307599.83,47650319.0,52.94,Porfídica,Basalto,0.19,639647.7,0.04
27872,199811767.74,21544686.26,59.89,Intermedia-Gruesa,Granito,0.41,520843.94,0.0
27873,162720982.08,28457139.54,33.83, foliada,Gneiss,0.25,189394.97,0.0
27874,84338776.44,-4917796.7,42.45,Detrítica,Arenisca,0.26,6877.09,0.0
27875,131701222.2,41091215.38,49.05,Intermedia-Gruesa,Granito,0.18,369890.09,0.0
27876,83641161.6,23304934.76,47.04,Detrítica,Arenisca,0.42,7296.21,0.0
27877,179502040.38,56740448.67,34.0, foliada,Gneiss,0.25,472379.68,0.0
27878,134596680.12,37521929.33,53.41,Porfídica,Basalto,0.22,96159.24,0.02
27879,211319982.97,30944697.1,35.31,Fanerítica,Gabro,0.21,906717.11,0.0
27880,150989750.95,25846032.68,33.76, foliada,Gneiss,0.14,149942.02,0.0
27881,178328022.68,47608576.89,38.5, foliada,Gneiss,0.24,788925.97,0.0
27882,268628022.46,29352117.08,31.47,Fanerítica,Gabro,0.21,601533.28,0.0
27883,191151487.12,50403407.79,50.51,Porfídica,Basalto,0.31,1016868.93,0.04
27884,176232302.56,15625393.94,48.85,Porfídica,Basalto,0.17,1007403.3,0.04
27885,209319851.12,32621725.86,60.05,Intermedia-Gruesa,Granito,0.29,397670.84,0.0
27886,104724227.82,24107399.29,47.77,Detrítica,Arenisca,0.05,5674.74,0.0
27887,205269740.17,20024139.85,31.54, foliada,Gneiss,0.03,586344.32,0.0
27888,304490734.9,40014511.26,45.31,Afanítica,Andesita,0.35,7121000.49,0.02
27889,162922400.48,28758452.92,25.44, foliada,Gneiss,0.27,864110.04,0.0
27890,207084400.24,42481373.96,52.63,Intermedia-Gruesa,Granito,0.42,877368.96,0.0
27891,175144442.75,31997946.07,33.17, foliada,Gneiss,0.43,342864.25,0.0
27892,195116268.02,57270639.56,49.27,Porfídica,Basalto,0.31,1034270.18,0.06
27893,150945136.48,39031100.69,38.2, foliada,Gneiss,0.35,947974.65,0.0
27894,197389425.54,58186868.78,42.37,Porfídica,Basalto,0.26,23836.45,0.04
27895,125978958.77,36959194.94,53.46,Porfídica,Basalto,0.3,986221.49,0.02
27896,217221776.18,39924930.51,52.79,Intermedia-Gruesa,Granito,0.16,250409.13,0.0
27897,177084604.03,26540528.32,36.06, foliada,Gneiss,0.28,890259.83,0.0
27898,199272697.03,42502770.0,50.81,Porfídica,Basalto,0.15,670028.24,0.06
27899,200502357.84,31141687.9,38.9,Fanerítica,Gabro,0.18,577828.39,0.0
27900,175623416.2,-2456882.33,30.27, foliada,Gneiss,0.35,660943.58,0.0
27901,203172554.77,23252717.08,39.92, foliada,Gneiss,0.22,43842.76,0.0
27902,265575352.95,30500521.72,34.19,Afanítica,Andesita,0.27,4601925.08,0.01
27903,228776393.27,28870813.2,35.65,Fanerítica,Gabro,0.16,472209.69,0.0
27904,166353732.72,33315072.24,34.53,Fanerítica,Gabro,0.14,627987.03,0.0
27905,216423994.92,29791654.09,38.3,Fanerítica,Gabro,0.14,786235.72,0.0
27906,217449188.11,26169258.86,57.09,Intermedia-Gruesa,Granito,0.16,714617.77,0.0
27907,193432089.0,8056201.26,37.83, foliada,Gneiss,0.52,586036.87,0.0
27908,164583616.25,29245377.51,55.22,Intermedia-Gruesa,Granito,0.07,418826.6,0.0
27909,135951602.71,52882539.02,50.72,Intermedia-Gruesa,Granito,0.03,1113536.38,0.0
27910,182193665.08,33290228.55,51.63,Intermedia-Gruesa,Granito,0.3,1071955.34,0.0
27911,179545965.78,44123526.32,34.7, foliada,Gneiss,0.39,279596.9,0.0
27912,101172160.84,12692677.64,48.0,Detrítica,Arenisca,0.25,199.55,0.0
27913,148706149.35,27449881.32,37.75, foliada,Gneiss,0.18,640464.38,0.0
27914,193830128.77,33036289.01,35.55, foliada,Gneiss,0.28,441130.99,0.0
27915,165949187.4,13369191.88,57.39,Intermedia-Gruesa,Granito,0.13,183358.52,0.0
27916,114686247.62,53516076.22,22.7,Detrítica,Arenisca,0.05,4685.7,0.0
27917,191835584.65,68890529.86,56.4,Porfídica,Basalto,0.34,686525.36,0.03
27918,161402917.6,40850705.23,32.53, foliada,Gneiss,0.11,399588.28,0.0
27919,183828529.36,43021909.87,33.51, foliada,Gneiss,0.21,153300.29,0.0
27920,255924137.48,18459875.61,55.75,Intermedia-Gruesa,Granito,0.14,401350.83,0.0
27921,177981231.17,22608044.69,41.37, foliada,Gneiss,0.13,1022134.6,0.0
27922,233628864.06,36224005.16,51.53,Intermedia-Gruesa,Granito,0.11,811265.26,0.0
27923,193182633.0,20250333.01,38.77, foliada,Gneiss,0.49,356963.02,0.0
27924,304292939.59,29957989.49,33.33,Fanerítica,Gabro,0.24,474648.72,0.0
27925,186653199.3,24865663.49,34.82, foliada,Gneiss,0.25,268834.37,0.0
27926,167653507.54,22567486.23,48.86,Porfídica,Basalto,0.04,297819.61,0.05
27927,213343778.26,-5352809.91,45.56,Intermedia-Gruesa,Granito,0.5,619467.22,0.0
27928,187996027.32,66752775.09,52.97,Porfídica,Basalto,0.38,460228.73,0.05
27929,150137992.25,55541921.29,49.72,Intermedia-Gruesa,Granito,0.15,227625.62,0.0
27930,143109288.54,40337845.05,44.5,Intermedia-Gruesa,Granito,0.37,233496.9,0.0
27931,203320210.14,39777822.41,45.43,Intermedia-Gruesa,Granito,0.08,720068.82,0.0
27932,205570241.52,8820278.39,62.08,Intermedia-Gruesa,Granito,0.32,877397.93,0.0
27933,195079941.75,21912978.06,51.16,Porfídica,Basalto,0.22,588423.55,0.03
27934,156073760.66,6040789.47,49.26,Porfídica,Basalto,0.25,82011.76,0.04
27935,258269781.35,27475857.42,55.26,Afanítica,Andesita,0.28,10908698.22,0.03
27936,160796345.28,25929754.14,35.37,Detrítica,Arenisca,0.26,1514.82,0.0
27937,187711330.51,19365981.5,37.14, foliada,Gneiss,0.2,143648.97,0.0
27938,190662133.87,37192781.88,44.41, foliada,Gneiss,0.08,445508.62,0.0
27939,216335955.62,34191561.31,26.58, foliada,Gneiss,0.11,784450.83,0.0
27940,238306301.53,31421128.4,50.47,Intermedia-Gruesa,Granito,0.43,573615.14,0.0
27941,218052537.96,35143458.82,49.98,Porfídica,Basalto,0.33,561887.48,0.04
27942,158638024.65,9014588.76,53.9,Porfídica,Basalto,0.22,312140.96,0.04
27943,173759817.95,35845596.69,45.9,Intermedia-Gruesa,Granito,0.31,357554.33,0.0
27944,278413266.24,31663182.64,28.04,Fanerítica,Gabro,0.21,35190.84,0.0
27945,190391706.3,20310300.84,49.68,Intermedia-Gruesa,Granito,0.24,847826.93,0.0
27946,201390774.38,29428141.89,48.77,Intermedia-Gruesa,Granito,0.17,631231.61,0.0
27947,252466369.91,30904867.52,48.47,Afanítica,Andesita,0.28,5147044.92,0.02
27948,280075245.11,48143166.63,40.41,Intermedia-Gruesa,Granito,0.4,132248.48,0.0
27949,327323836.64,27276113.25,50.38,Afanítica,Andesita,0.28,4898858.51,0.02
27950,246145205.22,31241978.66,35.49,Fanerítica,Gabro,0.15,403690.74,0.0
27951,162335750.56,63320198.94,50.27,Porfídica,Basalto,0.28,241255.9,0.03
27952,308253362.8,30236416.26,39.85,Fanerítica,Gabro,0.15,854127.83,0.0
27953,236300011.07,28936323.47,35.22,Fanerítica,Gabro,0.28,1343984.55,0.0
27954,205554044.66,61942932.15,46.87,Porfídica,Basalto,0.34,408250.08,0.03
27955,215851574.36,42269911.19,35.2, foliada,Gneiss,0.14,648508.43,0.0
27956,221271597.23,30780122.1,37.4,Fanerítica,Gabro,0.15,845201.66,0.0
27957,194143286.09,19968974.86,46.31,Afanítica,Andesita,0.3,5971882.77,0.02
27958,226371738.69,28907388.2,36.09,Fanerítica,Gabro,0.15,272472.29,0.0
27959,194775318.97,-1693301.78,43.1, foliada,Gneiss,0.29,54743.83,0.0
27960,253666389.62,28871986.93,35.61,Fanerítica,Gabro,0.18,165322.99,0.0
27961,171539481.0,20335669.21,53.92,Porfídica,Basalto,0.56,472775.59,0.05
27962,177952317.89,37192022.54,36.95, foliada,Gneiss,0.34,671773.66,0.0
27963,166267250.43,83186523.45,48.22,Porfídica,Basalto,0.35,576868.38,0.03
27964,234287160.06,28904254.4,34.0,Fanerítica,Gabro,0.13,563798.61,0.0
27965,190644601.55,29666502.2,43.47,Intermedia-Gruesa,Granito,0.23,491483.57,0.0
27966,205396779.52,24459525.62,44.53,Afanítica,Andesita,0.28,5521681.1,0.02
27967,163390452.8,29534890.07,52.18,Porfídica,Basalto,0.27,462202.41,0.02
27968,209101045.11,43616135.86,45.12,Intermedia-Gruesa,Granito,0.27,922435.27,0.0
27969,232439121.05,33847044.54,54.77,Afanítica,Andesita,0.34,1339134.06,0.02
27970,241054656.04,29882517.45,28.69,Fanerítica,Gabro,0.19,326524.84,0.0
27971,230166644.95,27402246.39,42.23,Afanítica,Andesita,0.26,4494442.23,0.02
27972,11968356.43,1481035.53,30.5,Detrítica,Arenisca,0.18,4401.64,0.0
27973,224010078.02,29850818.26,37.63,Fanerítica,Gabro,0.13,95138.77,0.0
27974,96480314.34,24405872.28,41.59,Detrítica,Arenisca,0.43,4814.74,0.0
27975,288626958.25,43152768.52,54.86,Afanítica,Andesita,0.29,5043587.12,0.02
27976,196043619.4,27170773.05,33.07, foliada,Gneiss,0.38,354060.97,0.0
27977,161347883.17,25406214.95,37.13, foliada,Gneiss,0.32,884209.69,0.0
27978,207548050.27,41747585.44,53.96,Intermedia-Gruesa,Granito,0.65,322883.12,0.0
27979,163839518.43,25902414.76,45.95,Intermedia-Gruesa,Granito,0.24,594321.41,0.0
27980,164830406.36,45193128.72,30.36, foliada,Gneiss,0.27,319081.32,0.0
27981,184524681.22,31405222.77,29.91, foliada,Gneiss,0.42,296187.51,0.0
27982,244942777.03,30602504.29,33.08,Fanerítica,Gabro,0.1,448827.18,0.0
27983,242735935.42,29156411.34,51.84,Intermedia-Gruesa,Granito,0.55,819911.29,0.0
27984,260467631.78,13888311.94,57.07,Intermedia-Gruesa,Granito,0.38,904405.5,0.0
27985,212684621.13,9688961.33,34.47, foliada,Gneiss,0.19,470875.26,0.0
27986,166903697.48,-9798098.67,56.44,Porfídica,Basalto,0.4,217843.39,0.03
27987,178891425.71,16238654.33,52.93,Intermedia-Gruesa,Granito,0.58,743663.4,0.0
27988,181155483.83,29940765.26,32.53,Fanerítica,Gabro,0.19,250334.17,0.0
27989,185353962.05,32700834.59,40.4, foliada,Gneiss,0.13,303081.38,0.0
27990,176756674.63,10231935.81,36.26, foliada,Gneiss,0.22,87511.08,0.0
27991,245743397.98,29394951.16,31.17,Fanerítica,Gabro,0.2,910077.53,0.0
27992,175425287.05,22347696.13,29.34, foliada,Gneiss,0.28,1036616.76,0.0
27993,204291635.33,21267628.67,44.16,Intermedia-Gruesa,Granito,0.33,411398.4,0.0
27994,202761182.05,19596854.05,27.41, foliada,Gneiss,0.31,189838.33,0.0
27995,263786639.26,30610443.66,42.93,Fanerítica,Gabro,0.11,1004990.77,0.0
27996,85964000.99,24418325.79,47.44,Detrítica,Arenisca,0.25,5883.02,0.0
27997,179175750.64,26423074.6,48.54,Intermedia-Gruesa,Granito,0.22,78325.25,0.0
27998,204090885.9,16858716.15,33.47, foliada,Gneiss,0.45,50715.97,0.0
27999,176301484.05,63423859.33,56.55,Porfídica,Basalto,0.31,808443.79,0.04
28000,272351678.17,25104914.7,43.38,Afanítica,Andesita,0.25,8065533.21,0.02
28001,152441826.81,34245391.73,40.26, foliada,Gneiss,0.2,1076951.96,0.0
28002,209705886.46,31093144.1,37.4,Fanerítica,Gabro,0.13,597807.65,0.0
28003,145576155.05,24244200.74,53.26,Porfídica,Basalto,0.33,641922.5,0.03
28004,355974173.86,29589385.03,43.56,Afanítica,Andesita,0.22,5570896.86,0.02
28005,266136501.07,28584321.08,35.05,Fanerítica,Gabro,0.16,535711.58,0.0
28006,197715819.31,42381424.62,52.18,Porfídica,Basalto,0.32,453118.96,0.04
28007,223581145.83,19570984.4,41.13, foliada,Gneiss,0.28,959601.99,0.0
28008,246161151.79,30842952.14,37.51,Fanerítica,Gabro,0.24,382931.59,0.0
28009,201988870.13,47600012.64,50.79,Porfídica,Basalto,0.32,720838.14,0.03
28010,74870857.83,15714782.71,39.42,Detrítica,Arenisca,0.36,10727.59,0.0
28011,216754914.53,34671413.78,55.11,Intermedia-Gruesa,Granito,0.27,601010.9,0.0
28012,265790173.63,30246276.82,36.94,Fanerítica,Gabro,0.16,251211.1,0.0
28013,216464227.66,23342588.3,53.59,Intermedia-Gruesa,Granito,0.32,159111.41,0.0
28014,239763581.19,28379073.55,43.21,Afanítica,Andesita,0.31,9122122.75,0.03
28015,254445105.73,28064440.93,31.87,Fanerítica,Gabro,0.17,316021.13,0.0
28016,191642313.31,48542653.16,47.48,Porfídica,Basalto,0.46,816223.55,0.04
28017,183485097.18,27415592.32,37.69,Afanítica,Andesita,0.31,7480542.35,0.02
28018,181836726.46,32412639.4,53.42,Intermedia-Gruesa,Granito,0.37,90194.35,0.0
28019,190024797.33,28975213.23,34.34,Fanerítica,Gabro,0.16,1103436.22,0.0
28020,183914822.97,38833768.24,44.4,Intermedia-Gruesa,Granito,0.24,391902.27,0.0
28021,169977297.59,60541857.79,55.68,Porfídica,Basalto,0.33,382569.3,0.06
28022,327342973.09,19403082.61,46.15,Afanítica,Andesita,0.29,853536.84,0.01
28023,276864851.57,30136441.85,39.89,Fanerítica,Gabro,0.15,304974.66,0.0
28024,202814405.14,31874374.94,37.25,Fanerítica,Gabro,0.21,432371.7,0.0
28025,181070405.61,32925424.86,40.16, foliada,Gneiss,0.0,73405.63,0.0
28026,121113705.69,20766782.18,57.29,Detrítica,Arenisca,0.3,1172.11,0.0
28027,175729365.05,48029544.66,41.68, foliada,Gneiss,0.01,564172.77,0.0
28028,298160803.17,39256230.41,38.19,Afanítica,Andesita,0.29,5419760.48,0.01
28029,232215742.36,28701260.1,36.36,Fanerítica,Gabro,0.11,483573.1,0.0
28030,85621573.68,3287624.05,19.99,Detrítica,Arenisca,0.03,751.27,0.0
28031,195528658.68,16828813.81,29.25, foliada,Gneiss,0.21,566895.76,0.0
28032,251557687.77,50832905.71,53.38,Intermedia-Gruesa,Granito,0.17,853147.71,0.0
28033,193385727.65,23789983.29,55.88,Intermedia-Gruesa,Granito,0.19,727389.01,0.0
28034,137945389.72,20121280.72,49.34,Detrítica,Arenisca,0.03,4617.49,0.0
28035,188415931.05,27415163.22,39.08, foliada,Gneiss,0.08,28671.63,0.0
28036,210208061.43,36091166.27,31.0, foliada,Gneiss,0.18,842653.91,0.0
28037,231730557.01,30819505.73,35.02,Fanerítica,Gabro,0.13,673584.69,0.0
28038,173242560.08,-1580228.11,49.49,Porfídica,Basalto,0.21,981952.88,0.05
28039,244657433.9,29911237.08,34.93,Fanerítica,Gabro,0.13,1416046.32,0.0
28040,251290696.57,30257861.23,30.35,Fanerítica,Gabro,0.07,283150.13,0.0
28041,109801712.76,57192372.03,33.62,Detrítica,Arenisca,0.32,7061.73,0.0
28042,180036783.64,15583760.11,44.82,Detrítica,Arenisca,0.04,3669.72,0.0
28043,252038618.51,28776678.62,36.75,Fanerítica,Gabro,0.17,490629.02,0.0
28044,214074881.26,30063872.67,33.44,Fanerítica,Gabro,0.18,505855.74,0.0
28045,133518132.01,66704224.75,52.86,Porfídica,Basalto,0.29,681365.94,0.04
28046,252883971.61,29595484.64,35.43,Fanerítica,Gabro,0.12,548667.54,0.0
28047,280518436.41,29091237.78,32.46,Fanerítica,Gabro,0.14,1018565.18,0.0
28048,217356139.92,30054830.36,40.91,Fanerítica,Gabro,0.2,549666.72,0.0
28049,232326436.79,30970106.18,33.48,Fanerítica,Gabro,0.1,441928.6,0.0
28050,251129212.63,13037203.38,53.95,Intermedia-Gruesa,Granito,0.31,168431.29,0.0
28051,176891280.89,39522515.12,33.49, foliada,Gneiss,0.17,608706.61,0.0
28052,368088960.68,33052195.49,34.96,Afanítica,Andesita,0.33,12794457.67,0.02
28053,190190334.02,22176879.82,50.52,Intermedia-Gruesa,Granito,0.12,670315.22,0.0
28054,188790254.19,31909163.11,54.3,Porfídica,Basalto,0.39,218576.27,0.03
28055,176252892.05,62662073.59,54.73,Porfídica,Basalto,0.39,858313.33,0.05
28056,253919390.94,29884128.05,33.97,Fanerítica,Gabro,0.22,15742.43,0.0
28057,238861665.55,32687161.57,40.01,Fanerítica,Gabro,0.16,403225.63,0.0
28058,206508846.69,13669888.85,32.44, foliada,Gneiss,0.12,220923.4,0.0
28059,172474798.99,56755913.81,50.5,Porfídica,Basalto,0.22,998775.48,0.04
28060,125337874.11,28570248.13,45.14,Detrítica,Arenisca,0.23,3159.8,0.0
28061,230209122.55,29597570.95,31.25,Fanerítica,Gabro,0.18,478707.28,0.0
28062,173939791.52,17912137.03,32.86, foliada,Gneiss,0.07,242070.73,0.0
28063,177570418.46,33171531.72,30.17, foliada,Gneiss,0.17,842303.62,0.0
28064,221824052.17,23805184.39,48.66,Intermedia-Gruesa,Granito,0.28,591697.93,0.0
28065,190673137.71,28107025.81,37.92,Fanerítica,Gabro,0.16,842390.9,0.0
28066,290733677.37,31781999.72,41.71,Afanítica,Andesita,0.27,2303354.78,0.03
28067,75746441.52,18102504.44,27.75,Detrítica,Arenisca,0.33,7567.7,0.0
28068,176535497.59,63425393.31,58.93,Porfídica,Basalto,0.33,492287.38,0.03
28069,155355810.07,17923900.08,38.83,Detrítica,Arenisca,0.29,4515.69,0.0
28070,215473943.67,46373830.39,51.91,Intermedia-Gruesa,Granito,0.03,1379240.87,0.0
28071,190953325.57,35693965.03,51.73,Intermedia-Gruesa,Granito,0.07,330351.87,0.0
28072,216783700.07,18830679.19,54.73,Intermedia-Gruesa,Granito,0.18,69748.6,0.0
28073,277963589.04,29784444.47,31.42,Fanerítica,Gabro,0.12,1022981.19,0.0
28074,162048364.74,62317666.04,54.17,Porfídica,Basalto,0.23,201771.07,0.03
28075,227024682.15,29833041.33,39.24,Fanerítica,Gabro,0.12,173693.57,0.0
28076,307875472.5,31246869.12,36.89,Fanerítica,Gabro,0.24,1419895.47,0.0
28077,95148021.16,29905606.11,40.78,Detrítica,Arenisca,0.55,8753.08,0.0
28078,170904621.2,23249653.05,58.23,Intermedia-Gruesa,Granito,0.24,535455.74,0.0
28079,270167010.61,31077525.94,35.04,Fanerítica,Gabro,0.19,864280.01,0.0
28080,188508237.42,14227732.51,32.37, foliada,Gneiss,0.23,213446.96,0.0
28081,123310055.61,18637236.03,38.1, foliada,Gneiss,0.16,105665.94,0.0
28082,147741828.77,28150974.6,52.32,Porfídica,Basalto,0.3,447760.21,0.02
28083,179865213.05,46546985.13,40.76, foliada,Gneiss,0.14,314876.64,0.0
28084,199091875.83,38599934.16,30.37, foliada,Gneiss,0.39,128660.98,0.0
28085,188941097.3,32765658.92,37.08, foliada,Gneiss,0.0,725144.12,0.0
28086,170586083.48,19080571.05,60.95,Intermedia-Gruesa,Granito,0.22,128875.02,0.0
28087,193124492.5,29561372.8,32.87, foliada,Gneiss,0.19,75028.54,0.0
28088,174798783.38,32753263.26,35.19, foliada,Gneiss,0.38,130480.9,0.0
28089,194454621.77,26713134.71,31.35, foliada,Gneiss,0.24,825987.13,0.0
28090,169821869.82,36048596.96,50.5,Intermedia-Gruesa,Granito,0.06,963929.06,0.0
28091,96373892.35,17193805.42,43.35,Detrítica,Arenisca,0.25,614.23,0.0
28092,206251414.17,33691213.8,30.19, foliada,Gneiss,0.5,530449.64,0.0
